iderroservico;idservico;titulo_servico;slug_servico;slug_categoria;siglaorgao;nome_orgao;conteudo;atendido;resolucao_erro;corrigido_erro;data_criacao_erro;data_atualizacao_erro
d2b6542b-05fb-4420-b5ba-565e7a5dc03c;648;Aderir ao cadastro de fornecedores;cadastro-de-fornecedores36;administracao-publica;SAD;Secretaria de Estado de Administração de Mato Grosso do Sul;"O serviço de cadastro de fornecedor é totalmente online, havendo o atendimento via telefone quando necessário para esclarecimentos.
Não tem o telefone para que possamos entrar em contato.";True;Foi incluído o número para contato.;True;2025-10-08 12:20:12.955420-04:00;2025-11-13 15:39:55.580520-05:00
8cb4bbbf-e60c-48b4-8eda-ca6520d0e051;1136;Solicitar Processo Primeira Habilitação (Permissão para Dirigir-PpD);solicitar-processo-primeira-habilitacao-permissao-para-dirigir-ppd42;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Eu sou do Rio de janeiro;True;Cidadã procura serviço para o Estado do Rio de janeiro;True;2025-10-04 10:04:34.824884-04:00;2026-02-05 08:56:25.287732-05:00
cc8789a2-a0fb-45fe-a20f-d3a1f0d3ae5b;1133;Solicitar Agendamento de Exame/Reexame Teórico Técnico Renovação CNH;solicitar-agendamento-de-examereexame-teorico-tecnico-renovacao-cnh85;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Gostaria de fazer o agendamento para renovação de CNH ne Vitória ES. O agendamento não funcione , trava.;True;Cidadão é de Vitória ES;True;2025-10-02 16:42:32.071412-04:00;2026-02-05 08:51:57.843873-05:00
f1df6b04-f3af-4b51-8de2-66b0e62c3fcb;171;Cadastro da agropecuária (CAP) - inscrição de produtor rural;cadastro-da-agropecuaria-cap-inscricao-de-produtor-rural119;agropecuaria-e-vida-rural;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Não consigo realizar o cadastro, uma vez que ao puxar o acesso pelo gov.br dá erro.;True;Não se trata de erro relacionado à Carta de Serviços, e sim relacionado à sistemas de informação da SEFAZ/MS. O solicitante deve abrir chamado de suporte técnico através do telefone (67) 3318-3600.;True;2025-10-02 13:11:46.676020-04:00;2025-10-15 13:41:47.975106-04:00
3e75b8dd-387f-412d-86e9-0892c5ba1315;923;Reclame jucems;reclame-jucems109;comunicacao-e-transparencia;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;Quiero un préstamo y no me sale qué hago;True;"Estimado señor: JUCEMS no es un banco comercial ni una institución financiera.

La Junta Comercial del Estado de Mato Grosso do Sul (JUCEMS) es responsable de realizar los siguientes actos y servicios públicos:

1. Registro y Cancelación: para subastadores, traductores públicos e intérpretes comerciales, comerciantes textiles y gerentes generales de almacén;

2. Presentación:

– Documentos relacionados con la constitución, modificación, disolución y extinción de sociedades mercantiles individuales, sociedades mercantiles y cooperativas;
– Documentos relacionados con consorcios y grupos de empresas, según lo dispuesto en la Ley n.º 6.404, de 15 de diciembre de 1976;
– Documentos relacionados con sociedades mercantiles extranjeras que operan en Brasil;
– Declaraciones de microempresas;
– De los actos o documentos que, por disposición legal, se asignan al Registro Público de Sociedades Mercantiles y Actividades Conexas, o de aquellos que puedan ser de interés para empresarios y sociedades mercantiles.

3. La autenticación de los instrumentos contables de las sociedades mercantiles registradas y de los agentes comerciales auxiliares, conforme a lo dispuesto en la legislación específica.";True;2025-10-01 21:00:38.123061-04:00;2025-10-20 09:57:21.769601-04:00
e12aa542-be65-423c-b09d-8c69ed46f592;367;IPVA - redução para pessoa com deficiência (PcD);ipva-reducao-do-ipva-para-proprietario-ou-possuidor-paraplegico-ou-portador-de-deficiencia-fisica104;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Sou do estado do RJ;True;Usuário não especificou o problema.;True;2025-10-01 18:39:04.620834-04:00;2025-10-15 13:42:40.962556-04:00
fe211885-d958-4e0b-87e7-8319529ea0a7;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Não consigo preencher o campo da Data de Nascimento. Sempre que completo, ele apaga tudo, mesmo tentando várias vezes;False;;False;2025-10-01 15:17:08.698549-04:00;2025-10-01 15:17:08.698563-04:00
f7cb8e5f-f982-4ce5-9268-e58745102c5d;1138;Solicitar Segunda Via da Carteira Nacional de Habilitação - CNH ou Permissão para Dirigir-PpD;solicitar-segunda-via-da-carteira-nacional-de-habilitacao-cnh-ou-permissao-para-dirigir-ppd112;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Do Rio de Janeiro, porém informações disponíveis do Mato Grosso do Sul;True;Serviço que o cidadão procura é para o Estado do Rio de Janeiro;True;2025-09-30 21:26:32.884827-04:00;2026-02-05 08:51:05.947259-05:00
4104fbb7-39df-4d9d-becd-42d770912f8f;742;Emitir documento anual do veículo (CRLV-e);emissao-de-crlv-e-licenciamento-digital13;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Procu o de Minas Gerais;True;Cidadão quer emitir do EStado de MG;True;2025-09-30 13:35:12.378375-04:00;2026-02-05 08:50:10.558745-05:00
6af757ed-9462-47a9-a9a3-3c08bedfcb00;742;Emitir documento anual do veículo (CRLV-e);emissao-de-crlv-e-licenciamento-digital13;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;DETRAN mg;True;Cidadã reside em MG, precisa acessar o portal do Detran do seu Estado.;True;2025-09-30 10:29:19.962626-04:00;2026-02-03 15:10:55.523841-05:00
486efa8c-d8a4-4eb7-9f08-442a315b655c;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Em Três Lagoas MS Não consta nenhum horário de atendimento para emissão de RG até o final do Ano.;True;A agenda é disponibilizada todo dia 30 do mês.;True;2025-09-29 13:57:01.175045-04:00;2025-10-30 13:03:57.388031-04:00
99acb92a-33c2-46ac-a6ab-93461047be1f;620;Acessar indicadores da atividade turística do Mato Grosso Do Sul;acessar-indicadores-da-atividade-turistica-do-mato-grosso-do-sul141;turismo;FUNDTUR;Fundação de Turismo de Mato Grosso do Sul;Jéssica Camargo dos Santos-SP Ana Larissa Mickey 57;False;;False;2025-09-28 12:41:52.857881-04:00;2025-09-28 12:41:52.857900-04:00
a5a7e8bc-2c53-4dab-b88a-a0993f7c4a98;1218;Solicitar inclusão no Programa Cuidar de Quem Cuida;programa-cuidar-de-quem-cuida60;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Tenho todos os requisitos para receber do cuidar de quem cuida preciso muito e não cons Gui por causa do pé de meia do meu filho mais velho .s não que o pé de meia é pro estudante e não pra mãe;True;"É importante esclarecer que a análise do perfil é feita automaticamente pelo próprio sistema, com base nas informações inseridas no cadastro.

Os servidores do Estado não interferem na aprovação ou reprovação — todo o processo é digital e segue os critérios estabelecidos pelo programa.";True;2025-09-25 14:22:44.954501-04:00;2025-10-17 14:35:01.220321-04:00
155403bb-45ea-45b9-bd33-f1ba55586257;636;Registrar boletins de ocorrência - B.O.;registro-de-boletins-de-ocorrencia-depac126;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;A página bo online nao abre;False;;False;2025-09-23 14:23:16.491171-04:00;2025-09-23 14:23:16.491185-04:00
98aa3155-9441-48d9-bf9f-39e31fce5c7c;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Minha função é fiscal de corte e não auxiliar de motorista;False;;False;2025-09-22 14:13:09.822507-04:00;2025-09-22 14:13:09.822524-04:00
81651dae-6ebb-48f5-9f62-13567304d298;1009;Solicitar peticionamento processual;solicitar-peticionamento-processual90;administracao-publica;SAD;Secretaria de Estado de Administração de Mato Grosso do Sul;404 page not found;True;Os links foram atualizados.;True;2025-09-22 08:03:40.470015-04:00;2025-11-07 07:11:50.628809-05:00
2c85b2a1-c994-4591-b979-77a24dfeb3de;1009;Solicitar peticionamento processual;solicitar-peticionamento-processual90;administracao-publica;SAD;Secretaria de Estado de Administração de Mato Grosso do Sul;nao entra;True;Links da página atualizados.;True;2025-09-22 08:03:15.101642-04:00;2025-11-07 07:16:28.998755-05:00
f0d0cbfd-3b26-4470-8f42-bf32c618c8a2;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Não moro no Mato Grosso do Sul;True;Não há edital com inscrições abertas no momento.;True;2025-09-20 09:48:04.581477-04:00;2026-02-03 15:10:03.833044-05:00
90d2398b-33a1-4af1-81e5-cda697e0c714;677;Transferir propriedade do veículo;transferencia-de-propriedade-veicular1;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Não estou conseguindo achar são José dos Campos;True;Cidadã precisa acessar o portal do Detran do Estado onde reside.;True;2025-09-19 10:45:51.551971-04:00;2026-02-03 15:09:42.576390-05:00
9054dd59-0c3e-4723-a378-72653c376f4e;1331;Declarar saldo de rebanho e atualizar cadastro;atualizar-cadastro-e-declarar-rebanho69;agropecuaria-e-vida-rural;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;Não é informado as datas de entrega da declaração;True;"A data está descrita em ""o que é este serviço?""";True;2025-09-18 18:42:15.207820-04:00;2025-10-21 08:28:29.869372-04:00
704145b5-4239-4e73-954c-aad38d34ff66;238;Emitir boleto para pagamento de dívida ativa protestada;divida-ativa-e-protestos132;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;nao entra;False;;False;2025-09-17 16:21:49.939199-04:00;2025-09-17 16:21:49.939216-04:00
87769ade-8aa0-4db4-93af-63765de3a982;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Sou de. Sao paulo ai apareceu informaçao de. Mato groso do sul;True;Não há edital com inscrições abertas no momento.;True;2025-09-16 21:10:26.353881-04:00;2026-02-03 15:08:42.304629-05:00
4c8e258b-1f9b-4129-8aa8-5cf8f22617f5;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Preciso relatar perda documento, meu nome é helio dantas yano, rg 337716596, cpf 28498288871, filho de valdeluce dantas da silva. Perdi carteira no atacadao mato grosso do sul ms, dourados, moro agora em dourados na rua ruriti, 975b vival dos ipes esplanada.perdi cartao banco habibilitacao nacional e resgustro técnico em eletronica crt;False;;False;2025-09-15 16:33:13.579123-04:00;2025-09-15 16:33:13.579136-04:00
6285dd03-bd57-4993-912f-380e87d5466c;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Como fazer denúncia  anônima de uma conta do  kwai;False;;False;2025-09-15 14:14:21.470560-04:00;2025-09-15 14:14:21.470581-04:00
a35bd1d5-ba7f-4116-9b1d-d056eb19efa1;636;Registrar boletins de ocorrência - B.O.;registro-de-boletins-de-ocorrencia-depac126;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;O site para registro do boletim não carrega;False;;False;2025-09-15 07:17:30.049693-04:00;2025-09-15 07:17:30.049708-04:00
ce006015-855e-46a1-9923-eeecdaa09edb;257;Solicitar carteira de identificação por nome social - CNS;solicitar-carteira-de-identificacao-por-nome-social-cns171;direitos-e-cidadania;SEC;Secretaria de Estado da Cidadania;Não consigo acessar os documentos necessários para realizar o procedimento por questões de segurança do site.;False;;False;2025-09-10 15:31:39.469282-04:00;2025-09-10 15:31:39.469297-04:00
341f8f8e-b12e-4f5a-bb50-d97dca7d1e6b;135;Emitir certidão de antecedentes criminais;expedicao-de-certidao-de-antecedentes-criminais35;seguranca;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;O site para emissão da certidão de antecedentes criminais está inoperante. Um sistema de tamanha importância não pode ficar assim.;True;Em consulta ao site, verificamos que o mesmo encontra-se operacional neste momento. Caso encontre qualquer dificuldade para emissão da certidão de antecedentes criminais, orientamos que se dirija a um dos postos de identificação do Estado, onde poderá receber o devido auxílio para a realização do serviço.;True;2025-09-07 13:34:35.871119-04:00;2025-09-08 10:02:07.946036-04:00
dbf7616c-ba7c-49fe-b080-a1b840041387;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;"Suporte online que não funciona final de semana, meio de semana não deve ser diferente preciso registrar um BO por causa de furto de cabos elétrico para poder pedir a religação e não consigo.
Vou ficar sem energia final de semana por causa de um serviço que não presta.";False;;False;2025-09-06 11:37:49.578481-04:00;2025-09-06 11:37:49.578496-04:00
52737db2-d8ee-46c1-9a27-e41c01982bbb;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Onde clica pelo amo de Deus para fazer o boletim de ocorrência !;False;;False;2025-09-06 10:11:39.205715-04:00;2025-09-06 10:11:39.205728-04:00
4b684bce-1d3b-41d3-81bc-e0984ee162d2;1014;Realizar consulta de andamentos de processos;realizar-consulta-de-processos2;meio-ambiente;IMASUL;Instituto de Meio Ambiente de Mato Grosso do Sul;O site nunca retorna nenhum resultado.;True;Foi adicionado a informação que o link só mostra o local onde está e dados do processo, não mostra o conteúdo.;True;2025-09-05 09:28:27.294800-04:00;2026-04-13 16:59:22.951470-04:00
a4755688-9e96-47d8-8e0d-0974282febba;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;não consigo terminar meu cadastro, sempre aparece erro.;False;;False;2025-09-05 09:19:38.990875-04:00;2025-09-05 09:19:38.990894-04:00
9823d771-3773-49ef-91b9-70546d031951;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Não entra em nada aqui;False;;False;2025-09-03 20:51:17.667116-04:00;2025-09-03 20:51:17.667128-04:00
1588b5b6-f657-42de-a081-0f74eaa72ba4;1177;Emitir, no formato digital, a Carteira de Identificação Estudantil de Mato Grosso do Sul;emitir-no-formato-digital-a-carteira-de-identificacao-estudantil-de-mato-grosso-do-sul75;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;O texto está cortado;True;Problema resolvido.;True;2025-09-03 19:18:56.562239-04:00;2025-09-26 10:02:31.856538-04:00
59ff9d41-9cea-4de2-9498-d84da39e100a;370;Participar do seminário socioeducativo área animal;conceder-desconto-no-valor-do-auto-de-infracao-atraves-do-seminario-socioeducativo-facultativo95;agropecuaria-e-vida-rural;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;Não responderam a pergunta;True;"especificamente este erro não tem como atender de forma direta com a observação ""não responderam a pergunta""";True;2025-09-03 08:53:25.947260-04:00;2025-10-21 08:29:33.275210-04:00
b2244a85-8842-4aa2-80a6-cca55576f3cc;167;Cadastro da agropecuária (CAP) - inscrição de produtor rural em terras indígenas;cadastro-da-agropecuaria-cap-inscricao-de-produtor-rural-em-terras-indigenas192;agropecuaria-e-vida-rural;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Não vejo janela para ver c a minha inscrição estadual está aprovada;True;Não se trata de erro relacionado à Carta de Serviços, e sim relacionado à sistemas de informação da SEFAZ/MS. O solicitante deve abrir chamado de suporte técnico através do telefone (67) 3318-3600.;True;2025-09-02 01:13:19.275774-04:00;2025-09-09 15:08:20.431703-04:00
c42f4e01-914e-436f-bb00-4a1232077fad;640;Acessar gratuitamente programas da TV educativa (Portal da Educativa);acessar-gratuitamente-programas-da-tv-educativa-portal-da-educativa175;educacao-e-pesquisa;FERTEL - Educativa MS;Fundação Estadual Jornalista Luiz Chagas de Rádio e Televisão;Não entra o site mencionado;False;;False;2025-09-01 15:20:54.821165-04:00;2025-09-01 15:20:54.821179-04:00
eaff8ebe-4431-47c3-a60a-6f3c1d8ed71f;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Não consigo colocar a data de nascimento.  Diz que está inválida mas está correto!;True;"Prezado solicitante, a agenda é aberta  sempre no final do mês,  não havendo vagas basta o requerente se dirigir a qualquer posto de identificação do Estado e comprovar a necessidade e urgência do documento para realizar um encaixe. Caso ainda assim encontre dificuldades, favor entrar em contato através do e-mail ouvidoria@cgp.sejusp.ms.gov.br e informar seus dados para que possamos lhe auxiliar.
Atenciosamente, Assessoria Especializada";True;2025-09-01 13:14:24.614025-04:00;2025-09-04 11:52:55.126128-04:00
95707674-ed7b-41fe-a193-29c00505d391;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Eu moro em estância SE;True;Não há edital com inscrições abertas no momento.;True;2025-08-31 07:54:56.259874-04:00;2026-02-03 15:06:59.177464-05:00
9fb8611e-ad1b-4efc-a9b0-133b0b994e45;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Não carrega o site;False;;False;2025-08-30 16:10:50.642752-04:00;2025-08-30 16:10:50.642769-04:00
8c9336e6-71fb-44c7-a4d7-877d2164a326;757;Solicitar curso especializado para condutores de veículos de transporte coletivo de passageiros;curso-especializado-para-condutores-de-veiculos-de-transporte-coletivo-de-passageiros199;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Sou de Minas Gerais;True;Condutor precisa solicitar no local onde reside, se for em MS, precisa pedir a transferência da CNH antes.;True;2025-08-30 08:38:20.950867-04:00;2026-02-03 15:06:23.221763-05:00
67c4b57a-227c-478d-87c2-e690eb419970;636;Registrar boletins de ocorrência - B.O.;registro-de-boletins-de-ocorrencia-depac126;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;link que direciona para a pagina onde poderia ser feito o BO online não funciona.;False;;False;2025-08-28 15:00:22.743464-04:00;2025-08-28 15:00:22.743480-04:00
6cc3a8ed-539a-4958-b99a-ca26981e33a8;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Não estou conseguindo achar a página de cadastro da CNH social.;True;Não há edital com inscrições abertas no momento.;True;2025-08-27 08:20:19.500010-04:00;2026-02-03 15:05:09.209841-05:00
85330e8c-29c3-4f09-87fe-69184eb8d697;645;Solicitar consulta médica especializada;ambulatorio1;saude-e-cuidado;FUNSAU;Fundação Serviços de Saúde de MS;Estou cadastrado no rio janeiro e está aparecendo mato grosso.;False;;False;2025-08-26 12:19:14.237953-04:00;2025-08-26 12:19:14.237968-04:00
6b74fab7-cc57-49ac-9499-5a9e54a0ecaa;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;NAO CONSIGO PREENCHER OS CAMPOS;False;;False;2025-08-26 12:07:39.191695-04:00;2025-08-26 12:07:39.191710-04:00
9723fa07-68e1-401a-aa81-1e909dffd292;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;A descrição fala do mato grosso do sul eu estou em nova pra tá rio grande do sul;True;Não há edital com inscrições abertas no momento.;True;2025-08-21 18:13:17.951933-04:00;2026-02-03 15:04:45.257934-05:00
9b4b30b8-cd48-49dd-9c24-f383ef93cef8;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Olá, acessei o site para registro do B.O online, de diferentes dispositivos e da erro no site, está fora do ar no momento, devo realizar apenas presencial?;False;;False;2025-08-20 17:49:47.076416-04:00;2025-08-20 17:49:47.076433-04:00
6ab9b4cf-6e6c-46fc-914e-a2e58db57502;729;Solicitar Agendamento de Exame/Reexame Teórico Técnico;solicitacao-de-aplicacao-de-exames-de-habilitacao-teorico-e-pratico143;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Sou de São Paulo, e tenho que marcar uma prova no Mato Grosso do Sul?!!!!;True;Candidato pode reagendar através da autoescola a qual esta vinculado.;True;2025-08-20 15:40:58.532545-04:00;2026-02-03 15:04:02.911847-05:00
2e75b892-b5e6-4371-a66c-667666c00379;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;"https://devir.pc.ms.gov.br/#/
Este site dá erro ao tentar acessar a página.";False;;False;2025-08-19 19:55:24.964303-04:00;2025-08-19 19:55:24.964317-04:00
92566190-d6b3-4b46-b7c0-8511ab6c70e5;1290;Pedido de empréstimo de exemplar;pedido-de-emprestimo-de-exemplar146;educacao-e-pesquisa;UEMS;Universidade Estadual de Mato Grosso do Sul;Alldrye;True;Não foi identificado o erro.;True;2025-08-13 14:35:56.685154-04:00;2025-09-01 14:44:51.372036-04:00
0f5ee266-83ec-4d29-bbf4-a85a9a945627;1348;Solicitar Teleconsulta;solicitar-teleconsulta177;saude-e-cuidado;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;Nao consigo enviar e nem preencher o Campos;False;;False;2025-08-13 07:15:34.196535-04:00;2025-08-13 07:15:34.196557-04:00
4de89d04-ea87-4939-9c33-8d388c876baf;435;Solicitar participação no curso de libras;curso-de-libras191;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;curso de libras;True;Não foi possível compreender o problema.;True;2025-08-11 18:48:18.138014-04:00;2025-09-26 10:01:40.330106-04:00
e59374fa-5e61-4cf3-ae11-b04ddc08d71a;636;Registrar boletins de ocorrência - B.O.;registro-de-boletins-de-ocorrencia-depac126;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;site virtual caiu;False;;False;2025-08-07 23:27:43.679715-04:00;2025-08-07 23:27:43.679737-04:00
77c471fa-17ad-470a-8fa8-5bbf75f3afbc;135;Emitir certidão de antecedentes criminais;expedicao-de-certidao-de-antecedentes-criminais35;seguranca;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Não tô conseguindo emitir certidão criminal;True;"Basta o requerente se dirigir a qualquer posto de identificação do Estado, caso ainda assim encontre dificuldades, favor entrar em contato através do e-mail ouvidoria@cgp.sejusp.ms.gov.br e informar seus dados para que possamos lhe auxiliar.
Atenciosamente, Assessoria Especializada";True;2025-08-06 16:29:00.289948-04:00;2025-09-04 11:53:59.565940-04:00
a218fcfb-9838-4ef2-9120-ceaa5baa745d;1157;Atualizar endereço de condutor (CNH/PPD);atualizar-endereco-de-condutora-cnhppd109;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Porto real do colégio Alagoas;True;Cidadão alega ser de Alagoas, e não de MS.;True;2025-08-06 14:23:42.209384-04:00;2026-02-03 14:58:39.294597-05:00
dce07cb9-9141-44e3-b2ed-0b52251afc04;1153;Solicitar atendimento no Procon/MS;solicitar-atendimento-no-proconms97;direitos-e-cidadania;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Caso o fornecedor desejado não esteja disponível, você poderá se dirigir pessoalmente ao Procon-MS ou entrar em contato através do número 151. Esta mensagem não funciona. o banco de dados do Procon parece de brinbcadeira. Não existe no banco de dados do PROCON o CNPJ que a gente procura. ABSURDO.;True;"Em consulta a UID (Unidade de Inteligência de Dados), recebemos como resposta a demanda apresentada o seguinte posicionamento:

""Considerando que, atualmente, o cadastro de um novo fornecedor no Banco de Dados de Empresas Reclamadas do PROCON requer validação e conferência por um servidor do órgão — não sendo possível que o próprio consumidor insira essa informação diretamente no sistema — informamos, que a apresentação dos dados necessários para que seja realizada a inclusão ocorre conforme o procedimento vigente, informando pelos nossos canais de atendimento.""

Nesse sentido, ressaltamos que o suporte para novos cadastros de fornecedores estão disponíveis por meio do atendimento presencial, Disque 151 ou pelo WhatsApp institucional (67) 3316-9800.";True;2025-08-05 17:24:31.175152-04:00;2025-08-13 09:47:42.002101-04:00
404bb4b3-5cc7-497f-b34c-05cc4030a36f;1153;Solicitar atendimento no Procon/MS;solicitar-atendimento-no-proconms97;direitos-e-cidadania;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Sem vagas para agendar.;True;"Identificamos uma inconsistência no sistema que elenca o serviço como ""agendável"", na área onde solicitar.
Contudo, em nenhum momento, citamos essa possibilidade por tratar-se de demanda espontânea nos atendimentos presenciais e on-line.
Quanto a referida correção, não fica claro se disponho ou não de acesso para corrigir tal inconsistência.";True;2025-08-05 02:52:58.234874-04:00;2025-08-13 09:47:27.104858-04:00
7d0655f5-d4c4-4aaa-af62-d6c9345095db;729;Solicitar Agendamento de Exame/Reexame Teórico Técnico;solicitacao-de-aplicacao-de-exames-de-habilitacao-teorico-e-pratico143;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Sou de Campinas - São Paulo;True;Candidato alega ser de Campinas. É necessário transferir o processo de habilitação, ou solicitar no estado de origem.;True;2025-07-31 21:09:54.627489-04:00;2026-02-03 14:57:27.117907-05:00
339ee3f7-8db8-41c8-b826-1dad60528af3;749;Requerer a certidão de tempo de contribuição e/ou declaração de tempo de contribuição;requerer-certidao-de-tempo-de-contribuicao-eou-declaracao-de-tempo-de-contribuicao98;trabalho-emprego-e-previdencia;AGEPREV;Agência de Previdência Social de Mato Grosso do Sul;Moro no  Paraná;True;"Na etapa 3 do serviço, é apresentada a opção de ""postagem do requerimento e documentos"", podendo ser feita pelos segurados que residem fora de CG-MS: ""postar pelos correios, o requerimento e os documentos necessários, para o setor e endereço mencionados no item anterior.""";True;2025-07-31 15:18:45.063224-04:00;2025-09-15 10:40:20.773773-04:00
b20de6ed-d79d-497f-8cf5-b3d1cc4c2c40;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;PÁGINA NÃO ENCONTRADA;False;;False;2025-07-31 10:58:47.642136-04:00;2025-07-31 10:58:47.642155-04:00
2dc34873-4b58-415a-b930-3598684a422f;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;o link para a Delegacia Virtual não está funcionando... erro 404;False;;False;2025-07-30 18:53:08.608368-04:00;2025-07-30 18:53:08.608384-04:00
517808a3-caeb-4b6d-8a02-e12f31a48614;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;não esta aparecendo a opção de selecionar o fato na hora de registrar um boletim;False;;False;2025-07-30 10:54:49.564812-04:00;2025-07-30 10:54:49.564827-04:00
68ad62b2-34f2-4c01-aa0f-98160e2a7228;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;site para registrar o BO inacessivel;False;;False;2025-07-30 07:31:30.163180-04:00;2025-07-30 07:31:30.163202-04:00
c7f04a2a-a18e-4910-a97b-36b5cf71c595;841;Solicitar a avaliação pericial para exames admissionais;exames-medicos-admissionais-em-desenvolvimento128;trabalho-emprego-e-previdencia;AGEPREV;Agência de Previdência Social de Mato Grosso do Sul;Marquei meu exame admissional on line e não sei como fazer por aqui;True;"Na etapa 3 do serviço, é apresentada a opção de ""postagem do requerimento e documentos"", podendo ser feita pelos segurados que residem fora de CG-MS: ""postar pelos correios, o requerimento e os documentos necessários, para o setor e endereço mencionados no item anterior.""";True;2025-07-29 17:01:40.839293-04:00;2025-09-15 10:34:59.364981-04:00
